Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Feces	Feces	Feces	Feces	Feces	Mucosa	Mucosa	Mucosa	Mucosa	Mucosa	Tumor	Tumor	Tumor	Tumor	Tumor
0b76c0de45ebe2ad7502a0a5546699ca	1.0	33.75	157.0	272.0	662.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10d07f8c1ac3ca987c212ca51396d38f	1.0	1.0	47.5	159.25	1001.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
f73409050ed46995d362beea6b884ddc	58.0	94.5	99.0	287.25	392.0	1.0	1.0	1.0	44.5	80.0	1.0	1.0	1.0	1.0	48.0
e330e931df37c0cefe0f1a80e5350a4b	1.0	1.0	1.0	1.0	341.0	1.0	1.0	1.0	1.0	792.0	1.0	1.0	1.0	1.0	119.0
ad9a6343a04a31c1ec53dfd69875c5f0	30.0	69.25	139.0	270.25	445.0	1.0	2.25	7.5	10.5	12.0	1.0	1.0	1.0	1.0	102.0
e8fdd4a8a7b6236f26db6551014d344a	1.0	92.5	131.0	174.75	557.0	1.0	1.0	15.5	38.25	54.0	1.0	1.0	1.0	1.0	38.0
b672e098b5dce6c3da177e9e72a17415	1.0	1.0	1.0	1.0	816.0	1.0	1.0	1.0	1.0	348.0	1.0	1.0	1.0	1.0	79.0
fadd383dcdfb88f5dc48f7038592a729	1.0	1.0	1.0	9.25	247.0	1.0	1.0	1.0	4.75	504.0	1.0	1.0	1.0	1.0	467.0
e21fc8d6fb72d301fc9c60d5767cce74	1.0	3.0	10.0	20.0	155.0	1.0	5.25	23.5	80.0	287.0	1.0	2.0	9.5	45.5	519.0
83a5381789d9b36ee36d3a312617f938	1.0	1.0	58.0	157.75	925.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
